,Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference_x,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile,Vehicle_Reference_y,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
1075,20191367P2174,415715.0,429744.0,-1.763095,53.763828,13,3,2,1,25/07/2019,5,14:00,200,E08000032,3,6036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010748,2,1,1,2,40,7,3,0,0,0,0,0,9,-1,-1,2,9,0,18,0,1,0,0,0,0,1,1,6,2,40,7,1598,1,13,-1,-1,-1
1076,20191367Q0337,410266.0,442298.0,-1.845339,53.876796,13,2,1,1,26/07/2019,6,06:42,200,E08000032,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,2,1,E01010706,1,1,1,1,34,6,2,0,0,0,0,0,1,1,6,1,1,0,17,0,1,0,0,1,11,4,1,6,1,34,6,-1,-1,-1,6,1,6
1077,20191367Q0400,415552.0,431906.0,-1.765459,53.783265,13,3,2,1,26/07/2019,6,08:04,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010731,1,1,1,1,31,6,3,0,0,0,0,0,5,1,4,1,5,0,18,0,8,0,0,0,0,1,1,6,1,31,6,1300,1,10,4,1,4
1078,20191367Q0400,415552.0,431906.0,-1.765459,53.783265,13,3,2,1,26/07/2019,6,08:04,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010731,1,1,1,1,31,6,3,0,0,0,0,0,5,1,4,2,9,0,9,0,8,0,0,0,0,3,1,6,1,48,8,1900,2,14,3,1,3
1079,20191367Q1009,406152.0,440016.0,-1.907958,53.85635,13,2,2,1,26/07/2019,6,14:00,200,E08000032,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,E01010713,1,1,1,2,6,2,2,0,0,0,0,0,1,1,1,1,1,0,7,0,2,0,0,0,0,1,1,6,2,6,2,-1,-1,-1,1,1,1
1080,20191367Q1009,406152.0,440016.0,-1.907958,53.85635,13,2,2,1,26/07/2019,6,14:00,200,E08000032,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,E01010713,1,1,1,2,6,2,2,0,0,0,0,0,1,1,1,2,19,0,7,0,2,0,0,0,0,4,1,1,1,65,9,2198,2,5,8,1,8
1081,20191367Q1766,414827.0,434070.0,-1.776359,53.802736,13,3,1,1,26/07/2019,6,19:15,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010843,1,1,3,2,3,1,3,5,2,0,0,0,0,1,1,1,9,0,18,0,0,0,0,0,0,1,1,6,2,21,5,1598,2,8,1,1,1
1082,20191367R0938,415909.0,433394.0,-1.759965,53.796628,13,3,2,1,27/07/2019,7,12:45,200,E08000032,3,6181,6,30,6,4,6,0,0,0,1,2,2,0,0,1,2,E01033691,1,1,2,2,1,1,3,0,0,2,0,0,9,1,1,1,9,0,9,0,5,0,0,0,0,1,1,6,1,31,6,1596,1,16,1,1,1
1083,20191367R0938,415909.0,433394.0,-1.759965,53.796628,13,3,2,1,27/07/2019,7,12:45,200,E08000032,3,6181,6,30,6,4,6,0,0,0,1,2,2,0,0,1,2,E01033691,1,1,2,2,1,1,3,0,0,2,0,0,9,1,1,2,9,0,18,0,8,0,0,0,0,3,1,6,1,63,9,1398,1,6,7,2,7
1084,20191367S1136,414637.0,436548.0,-1.779127,53.825013,13,3,2,1,28/07/2019,1,15:26,200,E08000032,3,650,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,E01010791,2,1,1,1,53,8,3,0,0,0,0,0,9,1,1,1,9,0,18,0,1,0,0,0,0,1,1,6,1,20,4,2967,2,8,5,1,5
1085,20191367S1136,414637.0,436548.0,-1.779127,53.825013,13,3,2,1,28/07/2019,1,15:26,200,E08000032,3,650,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,E01010791,2,1,1,1,53,8,3,0,0,0,0,0,9,1,1,2,9,0,4,0,1,0,0,0,0,2,1,6,1,53,8,1794,1,12,1,1,1
1086,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,1,5,2,2,55,8,3,0,0,2,0,0,9,1,3,1,9,0,4,0,0,1,0,0,0,1,1,6,2,38,7,1200,1,5,3,1,3
1087,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,1,5,2,2,55,8,3,0,0,2,0,0,9,1,3,2,9,0,3,0,0,0,0,0,0,2,1,6,1,27,6,1968,2,7,1,1,1
1088,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,2,1,1,1,27,6,3,0,0,0,0,0,9,1,1,1,9,0,4,0,0,1,0,0,0,1,1,6,2,38,7,1200,1,5,3,1,3
1089,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,2,1,1,1,27,6,3,0,0,0,0,0,9,1,1,2,9,0,3,0,0,0,0,0,0,2,1,6,1,27,6,1968,2,7,1,1,1
1090,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,2,2,2,2,51,8,3,0,0,1,0,0,9,1,1,1,9,0,4,0,0,1,0,0,0,1,1,6,2,38,7,1200,1,5,3,1,3
1091,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,2,2,2,2,51,8,3,0,0,1,0,0,9,1,1,2,9,0,3,0,0,0,0,0,0,2,1,6,1,27,6,1968,2,7,1,1,1
1092,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,2,3,2,1,54,8,3,0,0,2,0,0,9,1,1,1,9,0,4,0,0,1,0,0,0,1,1,6,2,38,7,1200,1,5,3,1,3
1093,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,2,3,2,1,54,8,3,0,0,2,0,0,9,1,1,2,9,0,3,0,0,0,0,0,0,2,1,6,1,27,6,1968,2,7,1,1,1
1094,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,2,4,2,2,21,5,3,0,0,2,0,0,9,1,1,1,9,0,4,0,0,1,0,0,0,1,1,6,2,38,7,1200,1,5,3,1,3
1095,20191367T0051,415869.0,431260.0,-1.760681,53.777449,13,3,2,5,29/07/2019,2,00:34,200,E08000032,3,641,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010732,2,4,2,2,21,5,3,0,0,2,0,0,9,1,1,2,9,0,3,0,0,0,0,0,0,2,1,6,1,27,6,1968,2,7,1,1,1
1096,20191367T0609,417146.0,436226.0,-1.74103,53.822043,13,3,2,1,29/07/2019,2,10:46,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010605,2,1,1,2,54,8,3,0,0,0,0,0,9,1,4,1,9,0,18,0,8,0,0,0,0,3,1,6,1,76,11,1794,1,16,4,1,4
1097,20191367T0609,417146.0,436226.0,-1.74103,53.822043,13,3,2,1,29/07/2019,2,10:46,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010605,2,1,1,2,54,8,3,0,0,0,0,0,9,1,4,2,9,0,18,0,8,0,0,0,0,1,1,6,2,54,8,1598,1,7,4,1,4
1098,20191367T1362,417272.0,432898.0,-1.739301,53.792127,13,3,1,1,29/07/2019,2,16:43,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010608,1,1,3,1,4,1,3,5,3,0,0,0,0,1,7,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
1099,20191367U0052,414332.0,434315.0,-1.783863,53.804951,13,2,2,2,30/07/2019,3,00:30,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010808,1,1,1,1,40,7,2,0,0,0,0,0,9,-1,-1,1,9,0,7,0,5,0,0,3,0,1,1,6,1,40,7,1461,2,2,-1,-1,-1
1100,20191367U0052,414332.0,434315.0,-1.783863,53.804951,13,2,2,2,30/07/2019,3,00:30,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010808,1,1,1,1,40,7,2,0,0,0,0,0,9,-1,-1,2,9,0,18,0,6,0,0,0,0,0,1,1,1,39,7,2993,2,-1,-1,-1,-1
1101,20191367U0052,414332.0,434315.0,-1.783863,53.804951,13,2,2,2,30/07/2019,3,00:30,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010808,1,2,2,1,47,8,2,0,0,1,0,0,9,-1,-1,1,9,0,7,0,5,0,0,3,0,1,1,6,1,40,7,1461,2,2,-1,-1,-1
1102,20191367U0052,414332.0,434315.0,-1.783863,53.804951,13,2,2,2,30/07/2019,3,00:30,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010808,1,2,2,1,47,8,2,0,0,1,0,0,9,-1,-1,2,9,0,18,0,6,0,0,0,0,0,1,1,1,39,7,2993,2,-1,-1,-1,-1
1103,20191367U1379,416383.0,428305.0,-1.753038,53.750874,13,3,2,1,30/07/2019,3,16:20,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,2,2,4,0,1,1,E01010865,2,1,1,1,22,5,3,0,0,0,0,0,3,1,6,1,9,0,7,0,1,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
1104,20191367U1379,416383.0,428305.0,-1.753038,53.750874,13,3,2,1,30/07/2019,3,16:20,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,2,2,4,0,1,1,E01010865,2,1,1,1,22,5,3,0,0,0,0,0,3,1,6,2,3,0,18,0,8,1,0,0,0,0,1,1,1,22,5,124,1,3,6,1,6
1105,20191367V1486,412046.0,433347.0,-1.818611,53.796308,13,3,1,1,31/07/2019,4,18:25,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01010631,1,1,3,1,2,1,3,9,9,0,0,0,0,1,1,1,9,0,1,0,0,0,0,0,0,2,1,6,2,45,7,1598,1,12,1,1,1
1106,2019136820377,419042.0,437280.0,-1.712165,53.831451,13,3,2,1,02/08/2019,6,07:45,200,E08000032,3,658,6,30,6,2,3,657,0,4,1,1,1,0,0,1,1,E01010689,2,1,1,2,21,5,3,0,0,0,0,0,9,1,1,1,9,0,9,0,8,0,0,0,0,1,1,2,1,61,9,1598,2,3,5,1,5
1107,2019136820377,419042.0,437280.0,-1.712165,53.831451,13,3,2,1,02/08/2019,6,07:45,200,E08000032,3,658,6,30,6,2,3,657,0,4,1,1,1,0,0,1,1,E01010689,2,1,1,2,21,5,3,0,0,0,0,0,9,1,1,2,9,0,18,0,8,0,0,0,0,1,1,6,2,21,5,1497,8,5,1,1,1
1108,2019136821210,413898.0,434446.0,-1.790447,53.80614,13,3,2,1,02/08/2019,6,13:45,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010809,2,1,2,1,55,8,3,0,0,2,0,0,8,-1,-1,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1997,2,11,-1,-1,-1
1109,2019136821210,413898.0,434446.0,-1.790447,53.80614,13,3,2,1,02/08/2019,6,13:45,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010809,2,1,2,1,55,8,3,0,0,2,0,0,8,-1,-1,2,8,0,18,0,0,0,0,0,0,2,1,6,1,-1,-1,1598,2,7,-1,-1,-1
1110,2019136821411,416643.0,433566.0,-1.748813,53.798151,13,3,2,2,01/08/2019,5,17:21,200,E08000032,6,0,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01033693,2,1,1,2,39,7,3,0,0,0,0,0,9,1,4,1,9,0,9,0,8,0,0,0,0,1,1,6,2,37,7,1598,1,7,5,1,5
1111,2019136821411,416643.0,433566.0,-1.748813,53.798151,13,3,2,2,01/08/2019,5,17:21,200,E08000032,6,0,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01033693,2,1,1,2,39,7,3,0,0,0,0,0,9,1,4,2,9,0,18,0,8,0,0,0,0,1,1,6,2,39,7,1461,2,8,4,1,4
1112,2019136821411,416643.0,433566.0,-1.748813,53.798151,13,3,2,2,01/08/2019,5,17:21,200,E08000032,6,0,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01033693,2,2,2,1,17,4,3,0,0,1,0,0,9,1,4,1,9,0,9,0,8,0,0,0,0,1,1,6,2,37,7,1598,1,7,5,1,5
1113,2019136821411,416643.0,433566.0,-1.748813,53.798151,13,3,2,2,01/08/2019,5,17:21,200,E08000032,6,0,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01033693,2,2,2,1,17,4,3,0,0,1,0,0,9,1,4,2,9,0,18,0,8,0,0,0,0,1,1,6,2,39,7,1461,2,8,4,1,4
1114,2019136821932,414412.0,432903.0,-1.782714,53.792258,13,3,2,1,02/08/2019,6,19:57,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010833,1,1,1,1,35,6,3,0,0,0,0,0,9,1,2,1,9,0,18,0,8,0,0,0,0,2,1,6,1,35,6,1598,2,7,2,1,2
1115,2019136821932,414412.0,432903.0,-1.782714,53.792258,13,3,2,1,02/08/2019,6,19:57,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010833,1,1,1,1,35,6,3,0,0,0,0,0,9,1,2,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1995,2,9,-1,-1,-1
1116,2019136830919,405604.0,440859.0,-1.916275,53.863933,13,2,1,1,03/08/2019,7,12:15,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010725,1,1,3,1,25,5,2,10,9,0,0,0,0,-1,-1,1,9,0,4,0,0,0,0,0,0,1,1,6,1,31,6,1984,1,5,1,1,1
1117,2019136840522,416345.0,432548.0,-1.753391,53.789011,13,3,2,1,04/08/2019,1,07:45,200,E08000032,3,641,3,40,6,2,3,647,0,5,1,1,1,0,0,1,1,E01010730,1,1,1,2,39,7,3,0,0,0,0,0,9,1,6,1,9,0,9,0,1,0,0,0,0,1,1,6,2,39,7,1197,1,8,6,1,6
1118,2019136840522,416345.0,432548.0,-1.753391,53.789011,13,3,2,1,04/08/2019,1,07:45,200,E08000032,3,641,3,40,6,2,3,647,0,5,1,1,1,0,0,1,1,E01010730,1,1,1,2,39,7,3,0,0,0,0,0,9,1,6,2,9,0,18,0,8,0,0,0,0,4,1,6,1,56,9,2198,2,13,1,1,1
1119,2019136850158,406257.0,441460.0,-1.906333,53.869327,13,2,3,1,05/08/2019,2,22:14,200,E08000032,6,0,6,30,9,4,6,0,0,0,4,1,1,0,0,1,1,E01010702,1,1,2,1,18,4,2,0,0,2,0,0,9,1,1,1,9,0,9,0,2,0,0,0,0,1,1,6,1,18,4,998,1,13,2,1,2
1120,2019136850158,406257.0,441460.0,-1.906333,53.869327,13,2,3,1,05/08/2019,2,22:14,200,E08000032,6,0,6,30,9,4,6,0,0,0,4,1,1,0,0,1,1,E01010702,1,1,2,1,18,4,2,0,0,2,0,0,9,1,1,2,9,0,9,0,8,0,0,0,0,1,1,6,2,18,4,1598,2,4,1,1,1
1121,2019136850158,406257.0,441460.0,-1.906333,53.869327,13,2,3,1,05/08/2019,2,22:14,200,E08000032,6,0,6,30,9,4,6,0,0,0,4,1,1,0,0,1,1,E01010702,1,1,2,1,18,4,2,0,0,2,0,0,9,1,1,3,9,0,10,0,1,0,0,0,0,1,1,6,1,42,7,1598,2,7,1,1,1
1122,2019136851225,415628.0,430717.0,-1.764365,53.772576,13,3,2,1,05/08/2019,2,15:40,200,E08000032,3,6177,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01010744,2,1,1,1,40,7,3,0,0,0,0,0,19,1,1,1,9,0,9,0,8,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
1123,2019136851225,415628.0,430717.0,-1.764365,53.772576,13,3,2,1,05/08/2019,2,15:40,200,E08000032,3,6177,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01010744,2,1,1,1,40,7,3,0,0,0,0,0,19,1,1,2,19,0,18,0,8,0,0,0,0,1,1,1,1,40,7,1956,2,2,1,1,1
1124,2019136860220,417754.0,433558.0,-1.731947,53.798043,13,3,2,1,06/08/2019,3,03:10,200,E08000032,5,0,6,30,3,4,4,6381,0,4,4,1,1,0,0,1,1,E01010607,2,1,1,1,40,7,3,0,0,0,0,0,9,1,1,1,9,0,1,9,2,0,0,0,0,2,1,6,3,-1,-1,1984,1,1,-1,-1,-1
1125,2019136860220,417754.0,433558.0,-1.731947,53.798043,13,3,2,1,06/08/2019,3,03:10,200,E08000032,5,0,6,30,3,4,4,6381,0,4,4,1,1,0,0,1,1,E01010607,2,1,1,1,40,7,3,0,0,0,0,0,9,1,1,2,9,0,4,9,2,0,0,0,0,1,1,1,1,40,7,2993,2,1,1,1,1
1126,2019136860499,416272.0,432568.0,-1.754498,53.789193,13,3,2,2,05/08/2019,2,21:45,200,E08000032,3,647,3,40,6,2,3,647,0,0,4,1,1,0,0,1,2,E01010730,2,1,1,2,25,5,3,0,0,0,0,0,9,1,1,1,9,0,18,0,8,0,0,0,0,4,1,6,2,-1,-1,1968,2,9,2,1,2
1127,2019136860499,416272.0,432568.0,-1.754498,53.789193,13,3,2,2,05/08/2019,2,21:45,200,E08000032,3,647,3,40,6,2,3,647,0,0,4,1,1,0,0,1,2,E01010730,2,1,1,2,25,5,3,0,0,0,0,0,9,1,1,2,9,0,18,0,8,0,0,0,0,3,1,6,2,25,5,1598,2,3,1,1,1
1128,2019136860499,416272.0,432568.0,-1.754498,53.789193,13,3,2,2,05/08/2019,2,21:45,200,E08000032,3,647,3,40,6,2,3,647,0,0,4,1,1,0,0,1,2,E01010730,2,2,2,2,25,5,3,0,0,1,0,0,9,1,2,1,9,0,18,0,8,0,0,0,0,4,1,6,2,-1,-1,1968,2,9,2,1,2
1129,2019136860499,416272.0,432568.0,-1.754498,53.789193,13,3,2,2,05/08/2019,2,21:45,200,E08000032,3,647,3,40,6,2,3,647,0,0,4,1,1,0,0,1,2,E01010730,2,2,2,2,25,5,3,0,0,1,0,0,9,1,2,2,9,0,18,0,8,0,0,0,0,3,1,6,2,25,5,1598,2,3,1,1,1
1130,2019136870451,416692.0,435817.0,-1.747949,53.818381,13,1,1,1,07/08/2019,4,09:42,200,E08000032,6,0,6,40,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01010597,1,1,3,2,89,11,1,5,1,0,0,0,0,1,3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,33,6,1598,2,3,9,1,9
1131,2019136870587,415628.0,429116.0,-1.764446,53.758187,13,2,2,1,07/08/2019,4,11:10,200,E08000032,3,641,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010750,2,1,1,2,19,4,2,0,0,0,0,0,1,1,1,1,9,0,9,0,8,0,0,0,0,4,1,6,1,74,10,1364,1,9,6,1,6
1132,2019136870587,415628.0,429116.0,-1.764446,53.758187,13,2,2,1,07/08/2019,4,11:10,200,E08000032,3,641,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010750,2,1,1,2,19,4,2,0,0,0,0,0,1,1,1,2,1,0,18,0,8,5,0,0,0,1,1,6,2,19,4,-1,-1,-1,1,1,1
1133,2019136871364,417020.0,433019.0,-1.74312,53.793223,13,3,2,1,07/08/2019,4,17:13,200,E08000032,3,650,3,30,6,2,3,647,0,5,1,1,1,0,0,1,1,E01010606,2,1,1,2,24,5,3,0,0,0,0,0,9,2,9,1,9,0,18,0,8,0,0,0,0,4,1,2,1,67,10,1999,1,12,2,1,2
1134,2019136871364,417020.0,433019.0,-1.74312,53.793223,13,3,2,1,07/08/2019,4,17:13,200,E08000032,3,650,3,30,6,2,3,647,0,5,1,1,1,0,0,1,1,E01010606,2,1,1,2,24,5,3,0,0,0,0,0,9,2,9,2,9,0,18,0,8,0,0,0,0,1,1,2,2,24,5,1242,1,5,9,2,9
1135,2019136880745,413224.0,447348.0,-1.800131,53.922119,13,2,1,1,17/08/2019,7,12:30,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010696,1,1,3,1,91,11,2,9,5,0,0,0,0,1,10,1,21,0,1,0,0,0,0,0,0,3,1,6,1,30,6,-1,-1,-1,8,1,8
1136,2019136882035,410271.0,429720.0,-1.845677,53.763747,13,3,1,2,08/08/2019,5,21:38,200,E08000032,6,0,6,30,9,4,6,0,0,0,6,1,1,5,0,2,1,E01010759,1,1,1,2,18,4,3,0,0,0,0,0,9,1,5,1,9,0,16,0,1,0,0,3,11,1,1,6,2,18,4,1242,1,7,5,1,5
1137,2019136882035,410271.0,429720.0,-1.845677,53.763747,13,3,1,2,08/08/2019,5,21:38,200,E08000032,6,0,6,30,9,4,6,0,0,0,6,1,1,5,0,2,1,E01010759,1,2,2,2,18,4,3,0,0,1,0,0,9,1,1,1,9,0,16,0,1,0,0,3,11,1,1,6,2,18,4,1242,1,7,5,1,5
1138,2019136891006,408875.0,441694.0,-1.866513,53.871393,13,3,2,1,09/08/2019,6,13:51,200,E08000032,4,6265,6,30,3,2,6,0,0,5,1,1,2,0,0,2,1,E01010709,2,1,1,1,75,10,3,0,0,0,0,0,22,1,6,1,9,0,10,0,6,0,0,0,0,1,1,6,1,38,7,1560,2,5,8,1,8
1139,2019136891006,408875.0,441694.0,-1.866513,53.871393,13,3,2,1,09/08/2019,6,13:51,200,E08000032,4,6265,6,30,3,2,6,0,0,5,1,1,2,0,0,2,1,E01010709,2,1,1,1,75,10,3,0,0,0,0,0,22,1,6,2,22,0,18,0,8,5,0,0,0,4,1,6,1,75,10,-1,-1,-1,6,1,6
1140,2019136891207,406039.0,441129.0,-1.909655,53.866355,13,3,3,1,09/08/2019,6,15:30,200,E08000032,3,629,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010710,3,1,1,2,45,7,3,0,0,0,0,0,9,1,3,1,19,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,1870,2,14,-1,-1,-1
1141,2019136891207,406039.0,441129.0,-1.909655,53.866355,13,3,3,1,09/08/2019,6,15:30,200,E08000032,3,629,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010710,3,1,1,2,45,7,3,0,0,0,0,0,9,1,3,2,9,0,18,0,0,0,0,0,0,2,1,6,1,53,8,1956,2,3,8,1,8
1142,2019136891207,406039.0,441129.0,-1.909655,53.866355,13,3,3,1,09/08/2019,6,15:30,200,E08000032,3,629,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010710,3,1,1,2,45,7,3,0,0,0,0,0,9,1,3,3,9,0,18,0,0,0,0,0,0,2,1,6,2,45,7,1248,2,12,3,1,3
1143,2019136891752,418663.0,430492.0,-1.718331,53.770455,13,3,2,1,09/08/2019,6,19:17,200,E08000032,3,650,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010822,2,1,1,2,20,4,3,0,0,0,0,0,9,1,2,1,9,0,5,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
1144,2019136891752,418663.0,430492.0,-1.718331,53.770455,13,3,2,1,09/08/2019,6,19:17,200,E08000032,3,650,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010822,2,1,1,2,20,4,3,0,0,0,0,0,9,1,2,2,9,0,18,0,0,0,0,0,0,4,1,6,2,20,4,-1,-1,-1,2,1,2
1145,2019136891965,405581.0,440078.0,-1.916638,53.856914,13,3,2,1,09/08/2019,6,18:30,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010714,1,1,1,2,46,8,3,0,0,0,0,0,9,1,2,1,9,0,5,0,1,0,0,0,0,2,1,6,2,46,8,-1,-1,-1,2,1,2
1146,2019136891965,405581.0,440078.0,-1.916638,53.856914,13,3,2,1,09/08/2019,6,18:30,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010714,1,1,1,2,46,8,3,0,0,0,0,0,9,1,2,2,9,0,5,0,1,0,0,0,0,1,1,6,1,-1,-1,1968,2,4,1,1,1
1147,20191368A1022,414280.0,433667.0,-1.784683,53.799129,13,3,2,2,10/08/2019,7,14:25,200,E08000032,4,6145,6,30,6,2,3,6177,0,5,1,1,1,0,0,1,1,E01010833,1,1,1,1,22,5,3,0,0,0,0,0,9,-1,-1,1,9,0,18,0,8,0,0,0,0,1,1,6,1,22,5,1968,2,13,-1,-1,-1
1148,20191368A1022,414280.0,433667.0,-1.784683,53.799129,13,3,2,2,10/08/2019,7,14:25,200,E08000032,4,6145,6,30,6,2,3,6177,0,5,1,1,1,0,0,1,1,E01010833,1,1,1,1,22,5,3,0,0,0,0,0,9,-1,-1,2,9,0,18,0,8,0,0,0,0,3,1,6,2,20,4,1248,2,9,-1,-1,-1
1149,20191368A1022,414280.0,433667.0,-1.784683,53.799129,13,3,2,2,10/08/2019,7,14:25,200,E08000032,4,6145,6,30,6,2,3,6177,0,5,1,1,1,0,0,1,1,E01010833,2,2,1,2,20,4,3,0,0,0,0,0,9,-1,-1,1,9,0,18,0,8,0,0,0,0,1,1,6,1,22,5,1968,2,13,-1,-1,-1
